Dst_Port,Protocol,Timestamp,Flow_Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow,Subflow_Bwd_Byts,Flow_Pkts,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Flow_Byts,Bwd Header Len,Fwd_Pkts,Bwd_Pkts,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow_Fwd_Pkts,Subflow Fwd Byts1,Subflow Bwd Pkts,Subflow_Bwd_Pkts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
8080,6,02-03-2018 10:35,11079,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41068.68851,631.8259771,1846.5,3950.125099,9893,14,593,296.5,338.7041482,536,57,10565,3521.666667,5527.124056,9893,14,0,0,0,0,72,92,270.7825616,361.0434155,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:35,477,2,0,0,0,0,0,0,0,0,0,0,0,0,4192.872117,477,0,477,477,477,477,0,477,477,0,0,0,0,0,0,0,0,0,40,0,4192.872117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
445,6,02-03-2018 10:35,230571,3,1,0,0,0,0,0,0,0,0,0,0,0,17.34823547,76857,133076.0641,230520,0,230571,115285.5,163038.3176,230571,0,0,0,0,0,0,0,0,0,0,72,32,13.0111766,4.337058867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
8080,6,02-03-2018 10:35,10301,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44170.46889,679.5456752,1716.833333,3786.385792,9438,16,506,253,285.6711396,455,51,9862,3287.333333,5329.126977,9438,49,0,0,0,0,72,92,291.2338608,388.3118144,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:35,453,2,0,0,0,0,0,0,0,0,0,0,0,0,4415.011038,453,0,453,453,453,453,0,453,453,0,0,0,0,0,0,0,0,0,40,0,4415.011038,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:35,11697,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,38898.86296,598.4440455,1949.5,4303.799937,10726,21,572,286,326.6833329,517,55,11201,3733.666667,6058.227821,10726,57,0,0,0,0,72,92,256.4760195,341.968026,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:35,446,2,0,0,0,0,0,0,0,0,0,0,0,0,4484.304933,446,0,446,446,446,446,0,446,446,0,0,0,0,0,0,0,0,0,40,0,4484.304933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:35,10297,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44187.62746,679.8096533,1716.166667,3775.321465,9413,1,516,258,281.4284989,457,59,9857,3285.666667,5311.026392,9413,1,0,0,0,0,72,92,291.3469943,388.462659,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:35,461,2,0,0,0,0,0,0,0,0,0,0,0,0,4338.394794,461,0,461,461,461,461,0,461,461,0,0,0,0,0,0,0,0,0,40,0,4338.394794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:35,10026,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45382.00678,698.1847197,1671,3655.608787,9125,22,535,267.5,303.3488091,482,53,9566,3188.666667,5143.074016,9125,75,0,0,0,0,72,92,299.2220227,398.962697,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:35,490,2,0,0,0,0,0,0,0,0,0,0,0,0,4081.632653,490,0,490,490,490,490,0,490,490,0,0,0,0,0,0,0,0,0,40,0,4081.632653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:35,10545,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43148.41157,663.8217165,1757.5,3803.000381,9510,21,497,248.5,279.3071786,446,51,10120,3373.333333,5319.658291,9510,71,0,0,0,0,72,92,284.4950213,379.3266951,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:35,445,2,0,0,0,0,0,0,0,0,0,0,0,0,4494.382022,445,0,445,445,445,445,0,445,445,0,0,0,0,0,0,0,0,0,40,0,4494.382022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10907,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41716.32896,641.7896764,1817.833333,3906.715112,9780,33,550,275,316.783838,499,51,10441,3480.333333,5462.323712,9780,61,0,0,0,0,72,92,275.0527184,366.7369579,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,444,2,0,0,0,0,0,0,0,0,0,0,0,0,4504.504505,444,0,444,444,444,444,0,444,444,0,0,0,0,0,0,0,0,0,40,0,4504.504505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
445,6,02-03-2018 10:36,225888,3,1,0,0,0,0,0,0,0,0,0,0,0,17.70789064,75296,130331.6279,225790,35,225888,112944,159637.8411,225825,63,0,0,0,0,0,0,0,0,0,68,28,13.28091798,4.426972659,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
8080,6,02-03-2018 10:36,10456,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43515.68477,669.4720735,1742.666667,3850.161797,9593,1,530,265,285.6711396,467,63,10009,3336.333333,5422.384838,9593,1,0,0,0,0,72,92,286.9166029,382.5554705,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,489,2,0,0,0,0,0,0,0,0,0,0,0,0,4089.97955,489,0,489,489,489,489,0,489,489,0,0,0,0,0,0,0,0,0,40,0,4089.97955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10510,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43292.10276,666.0323501,1751.666667,3846.308551,9591,1,624,312,367.6955262,572,52,9959,3319.666667,5434.216165,9591,1,0,0,0,0,72,92,285.4424358,380.5899144,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,480,2,0,0,0,0,0,0,0,0,0,0,0,0,4166.666667,480,0,480,480,480,480,0,480,480,0,0,0,0,0,0,0,0,0,40,0,4166.666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10636,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42779.24032,658.1421587,1772.666667,3941.385678,9813,20,452,226,239.002092,395,57,10261,3420.333333,5537.857468,9813,89,0,0,0,0,72,92,282.0609252,376.0812335,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,445,2,0,0,0,0,0,0,0,0,0,0,0,0,4494.382022,445,0,445,445,445,445,0,445,445,0,0,0,0,0,0,0,0,0,40,0,4494.382022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10197,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44620.96695,686.4764146,1699.5,3732.157807,9306,0,617,308.5,361.3315652,564,53,9654,3218,5275.233075,9306,0,0,0,0,0,72,92,294.2041777,392.2722369,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,503,2,0,0,0,0,0,0,0,0,0,0,0,0,3976.143141,503,0,503,503,503,503,0,503,503,0,0,0,0,0,0,0,0,0,40,0,3976.143141,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10422,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43657.64728,671.6561121,1737,3809.264391,9502,17,587,293.5,341.5325753,535,52,9908,3302.666667,5372.001148,9502,17,0,0,0,0,72,92,287.8526195,383.8034926,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,645,2,0,0,0,0,0,0,0,0,0,0,0,0,3100.775194,645,0,645,645,645,645,0,645,645,0,0,0,0,0,0,0,0,0,40,0,3100.775194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10283,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44247.78761,680.735194,1713.833333,3809.236323,9481,1,523,261.5,299.1061684,473,50,9830,3276.666667,5375.910745,9481,1,0,0,0,0,72,92,291.7436546,388.9915394,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,474,2,0,0,0,0,0,0,0,0,0,0,0,0,4219.409283,474,0,474,474,474,474,0,474,474,0,0,0,0,0,0,0,0,0,40,0,4219.409283,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10998,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41371.15839,636.4793599,1833,4011.00551,10010,29,570,285,342.2396821,527,43,10503,3501,5641.153871,10010,29,0,0,0,0,72,92,272.7768685,363.7024914,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,504,2,0,0,0,0,0,0,0,0,0,0,0,0,3968.253968,504,0,504,504,504,504,0,504,504,0,0,0,0,0,0,0,0,0,40,0,3968.253968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10933,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41617.12247,640.2634227,1822.166667,3921.831481,9808,21,822,411,504.8742418,768,54,10186,3395.333333,5555.321893,9808,48,0,0,0,0,72,92,274.3986097,365.864813,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,473,2,0,0,0,0,0,0,0,0,0,0,0,0,4228.32981,473,0,473,473,473,473,0,473,473,0,0,0,0,0,0,0,0,0,40,0,4228.32981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10263,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44334.0154,682.0617753,1710.5,3742.889619,9340,21,628,314,342.2396821,556,72,9728,3242.666667,5283.149282,9340,25,0,0,0,0,72,92,292.3121894,389.7495859,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,486,2,0,0,0,0,0,0,0,0,0,0,0,0,4115.226337,486,0,486,486,486,486,0,486,486,0,0,0,0,0,0,0,0,0,40,0,4115.226337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10511,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43287.98402,665.9689849,1751.833333,3865.21898,9633,17,534,267,308.2985566,485,49,10043,3347.666667,5445.912351,9633,35,0,0,0,0,72,92,285.4152792,380.5537056,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,475,2,0,0,0,0,0,0,0,0,0,0,0,0,4210.526316,475,0,475,475,475,475,0,475,475,0,0,0,0,0,0,0,0,0,40,0,4210.526316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10675,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42622.95082,655.7377049,1779.166667,3871.953482,9670,1,580,290,337.9970414,529,51,10164,3388,5445.930499,9670,1,0,0,0,0,72,92,281.030445,374.70726,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,478,2,0,0,0,0,0,0,0,0,0,0,0,0,4184.100418,478,0,478,478,478,478,0,478,478,0,0,0,0,0,0,0,0,0,40,0,4184.100418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,11178,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40704.95616,626.2300948,1863,4129.471976,10283,1,539,269.5,307.5914498,487,52,10711,3570.333333,5817.240698,10283,1,0,0,0,0,72,92,268.3843264,357.8457685,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,483,2,0,0,0,0,0,0,0,0,0,0,0,0,4140.786749,483,0,483,483,483,483,0,483,483,0,0,0,0,0,0,0,0,0,40,0,4140.786749,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10587,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42977.23623,661.1882497,1764.5,3886.39024,9690,33,555,277.5,318.9051583,503,52,10117,3372.333333,5473.220837,9690,67,0,0,0,0,72,92,283.3663927,377.821857,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,450,2,0,0,0,0,0,0,0,0,0,0,0,0,4444.444444,450,0,450,450,450,450,0,450,450,0,0,0,0,0,0,0,0,0,40,0,4444.444444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10932,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41620.92938,640.3219905,1822,4059.702748,10103,23,484,242,270.1147904,433,51,10522,3507.333333,5713.817142,10103,66,0,0,0,0,72,92,274.4237102,365.8982803,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,480,2,0,0,0,0,0,0,0,0,0,0,0,0,4166.666667,480,0,480,480,480,480,0,480,480,0,0,0,0,0,0,0,0,0,40,0,4166.666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
3389,6,02-03-2018 10:34,119152334,113,111,51,5661,51,0,0.451327434,4.797676429,51,51,51,0,47.93863291,1.879946389,534315.3991,468235.7691,1933140,82440,1.19E+08,1063860.125,244296.0583,2031836,84834,1.18E+08,1072838.191,228368.1694,2015619,1015540,1,0,0,0,2260,2220,0.948365812,0.931580577,0,51,25.61333333,25.55660384,653.14,0,1,0,0,1,0,0,0,0,25.72767857,0.451327434,51,0,0,0,0,0,0,113,51,111,5661,63886,63886,0,20,0,0,0,0,0,0,0,0,Benign
8080,6,02-03-2018 10:36,11080,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41064.98195,631.7689531,1846.666667,3947.496709,9887,14,581,290.5,337.2899346,529,52,10569,3523,5521.077884,9887,14,0,0,0,0,72,92,270.7581227,361.0108303,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,466,2,0,0,0,0,0,0,0,0,0,0,0,0,4291.845494,466,0,466,466,466,466,0,466,466,0,0,0,0,0,0,0,0,0,40,0,4291.845494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10226,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44494.42597,684.5296304,1704.333333,3656.666223,9153,16,478,239,268.7005769,429,49,9815,3271.666667,5103.115356,9153,16,0,0,0,0,72,92,293.3698416,391.1597888,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,481,2,0,0,0,0,0,0,0,0,0,0,0,0,4158.004158,481,0,481,481,481,481,0,481,481,0,0,0,0,0,0,0,0,0,40,0,4158.004158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10280,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44260.70039,680.9338521,1713.333333,3670.210058,9190,19,714,357,434.1635636,664,50,9635,3211.666667,5179.109415,9190,89,0,0,0,0,72,92,291.8287938,389.1050584,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,445,2,0,0,0,0,0,0,0,0,0,0,0,0,4494.382022,445,0,445,445,445,445,0,445,445,0,0,0,0,0,0,0,0,0,40,0,4494.382022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,11427,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39817.97497,612.5842303,1904.5,4244.82969,10561,19,557,278.5,321.7335854,506,51,10940,3646.666667,5990.220057,10561,26,0,0,0,0,72,92,262.5360987,350.0481316,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,481,2,0,0,0,0,0,0,0,0,0,0,0,0,4158.004158,481,0,481,481,481,481,0,481,481,0,0,0,0,0,0,0,0,0,40,0,4158.004158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10420,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43666.02687,671.7850288,1736.666667,3787.567962,9456,18,616,308,366.2813127,567,49,9871,3290.333333,5342.707772,9456,26,0,0,0,0,72,92,287.9078695,383.8771593,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,461,2,0,0,0,0,0,0,0,0,0,0,0,0,4338.394794,461,0,461,461,461,461,0,461,461,0,0,0,0,0,0,0,0,0,40,0,4338.394794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10971,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41472.9742,638.045757,1828.5,3966.193276,9914,18,568,284,340.8254685,525,43,10464,3488,5568.153374,9914,90,0,0,0,0,72,92,273.4481816,364.5975754,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,444,2,0,0,0,0,0,0,0,0,0,0,0,0,4504.504505,444,0,444,444,444,444,0,444,444,0,0,0,0,0,0,0,0,0,40,0,4504.504505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10854,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41920.02948,644.9235305,1809,4041.830377,10052,1,523,261.5,272.2361108,454,69,10416,3472,5701.320987,10052,1,0,0,0,0,72,92,276.3957988,368.5277317,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,497,2,0,0,0,0,0,0,0,0,0,0,0,0,4024.144869,497,0,497,497,497,497,0,497,497,0,0,0,0,0,0,0,0,0,40,0,4024.144869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,10207,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44577.25091,685.8038601,1701.166667,3810.947621,9474,1,447,223.5,238.2949853,392,55,9834,3278,5368.878188,9474,1,0,0,0,0,72,92,293.91594,391.8879201,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 10:36,659,2,0,0,0,0,0,0,0,0,0,0,0,0,3034.901366,659,0,659,659,659,659,0,659,659,0,0,0,0,0,0,0,0,0,40,0,3034.901366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Malicious
